"groupId","catalogId","status","reviewAction","candidateCount","profileCount","profiles","providers","confidenceLevels","highestReviewConfidenceScore","deferredFromNextBatch","makam","form","usul","title","composer","priorityGroup","decisionReason","decisionReviewedAt","decisionReviewedBy"
"muhayyer--sarki--aksak--bir_gonulde--ahmet_rasim_bey:review-group","muhayyer--sarki--aksak--bir_gonulde--ahmet_rasim_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Bir Gonulde","Ahmet Rasim Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--deva_yokmus--haci_arif_bey:review-group","muhayyer--sarki--aksak--deva_yokmus--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Deva Yokmus","Haci Arif Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--dilde_rast--serif_icli:review-group","muhayyer--sarki--aksak--dilde_rast--serif_icli","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Dilde Rast","Serif İcli","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--ey_ates-i--haci_arif_bey:review-group","muhayyer--sarki--aksak--ey_ates-i--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Ey Ates İ","Haci Arif Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--gunes_gibi--sadettin_kaynak:review-group","muhayyer--sarki--aksak--gunes_gibi--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Gunes Gibi","Sadettin Kaynak","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--hala_gonlum--tanburi_mustafa_cavus:review-group","muhayyer--sarki--aksak--hala_gonlum--tanburi_mustafa_cavus","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Hala Gonlum","Tanburi Mustafa Cavus","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--her_halinle--erol_sayan:review-group","muhayyer--sarki--aksak--her_halinle--erol_sayan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Her Halinle","Erol Sayan","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--humari_yok--haci_arif_bey:review-group","muhayyer--sarki--aksak--humari_yok--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Humari Yok","Haci Arif Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--iltimas_etmeye--haci_arif_bey:review-group","muhayyer--sarki--aksak--iltimas_etmeye--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","İltimas Etmeye","Haci Arif Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--seb-i_yelda-yi--sevki_bey:review-group","muhayyer--sarki--aksak--seb-i_yelda-yi--sevki_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Seb İ Yelda Yi","Sevki Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--serapa_husn--rahmi_bey:review-group","muhayyer--sarki--aksak--serapa_husn--rahmi_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Serapa Husn","Rahmi Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--aksak--yadimda_o--sukru_tunar:review-group","muhayyer--sarki--aksak--yadimda_o--sukru_tunar","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksak","Yadimda O","Sukru Tunar","pdf-and-musicxml","","",""
"muhayyer--sarki--aksaksemai--gun_kavustu--udi_nevres_bey:review-group","muhayyer--sarki--aksaksemai--gun_kavustu--udi_nevres_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Aksaksemai","Gun Kavustu","Udi Nevres Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--curcuna--batan_gun--sadettin_kaynak:review-group","muhayyer--sarki--curcuna--batan_gun--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Curcuna","Batan Gun","Sadettin Kaynak","pdf-and-musicxml","","",""
"muhayyer--sarki--curcuna--ol_gonca-dehen--sevki_bey:review-group","muhayyer--sarki--curcuna--ol_gonca-dehen--sevki_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Curcuna","Ol Gonca Dehen","Sevki Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--curcuna--yetmez_mi_sana--rahmi_bey:review-group","muhayyer--sarki--curcuna--yetmez_mi_sana--rahmi_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Curcuna","Yetmez Mi Sana","Rahmi Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--devrihindi--meyhane_tarabgah-i--haci_arif_bey:review-group","muhayyer--sarki--devrihindi--meyhane_tarabgah-i--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Devrihindi","Meyhane Tarabgah İ","Haci Arif Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--duyek--cepcevre_bahar--munir_nurettin_selcuk:review-group","muhayyer--sarki--duyek--cepcevre_bahar--munir_nurettin_selcuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Duyek","Cepcevre Bahar","Munir Nurettin Selcuk","pdf-and-musicxml","","",""
"muhayyer--sarki--duyek--cile_bulbulum--sadettin_kaynak:review-group","muhayyer--sarki--duyek--cile_bulbulum--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Duyek","Cile Bulbulum","Sadettin Kaynak","pdf-and-musicxml","","",""
"muhayyer--sarki--nimsofyan--yenilendi_derdim--arif_sami_toker:review-group","muhayyer--sarki--nimsofyan--yenilendi_derdim--arif_sami_toker","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Nimsofyan","Yenilendi Derdim","Arif Sami Toker","pdf-and-musicxml","","",""
"muhayyer--sarki--senginsemai--gezdim_yurudum--lemi_atli:review-group","muhayyer--sarki--senginsemai--gezdim_yurudum--lemi_atli","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Senginsemai","Gezdim Yurudum","Lemi Atli","pdf-and-musicxml","","",""
"muhayyer--sarki--senginsemai--pur-lerze--tanburi_cemil_bey:review-group","muhayyer--sarki--senginsemai--pur-lerze--tanburi_cemil_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Senginsemai","Pur Lerze","Tanburi Cemil Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--sofyan--bir_gun--ziya_taskent:review-group","muhayyer--sarki--sofyan--bir_gun--ziya_taskent","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Sofyan","Bir Gun","Ziya Taskent","pdf-and-musicxml","","",""
"muhayyer--sarki--sofyan--ne_zaman--sadettin_kaynak:review-group","muhayyer--sarki--sofyan--ne_zaman--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Sofyan","Ne Zaman","Sadettin Kaynak","pdf-and-musicxml","","",""
"muhayyer--sarki--sofyan--nicin_mahzun--haci_arif_bey:review-group","muhayyer--sarki--sofyan--nicin_mahzun--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Sofyan","Nicin Mahzun","Haci Arif Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--sofyan--saki_icelim--rifat_bey:review-group","muhayyer--sarki--sofyan--saki_icelim--rifat_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Sofyan","Saki İcelim","Rifat Bey","pdf-and-musicxml","","",""
"muhayyer--sarki--yuruksemai_ii--sevdicegim_asikini--dede_efendi:review-group","muhayyer--sarki--yuruksemai_ii--sevdicegim_asikini--dede_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Yuruksemai İi","Sevdicegim Asikini","Dede Efendi","pdf-and-musicxml","","",""
"muhayyer--sarki--yuruksemai--ben_sana_asik--dede_efendi:review-group","muhayyer--sarki--yuruksemai--ben_sana_asik--dede_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Sarki","Yuruksemai","Ben Sana Asik","Dede Efendi","pdf-and-musicxml","","",""
"muhayyer--seyir--semai--1--rauf_yekta:review-group","muhayyer--seyir--semai--1--rauf_yekta","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Seyir","Semai","1","Rauf Yekta","pdf-and-musicxml","","",""
"muhayyer--seyir--sofyan--1--erol_bingol:review-group","muhayyer--seyir--sofyan--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Seyir","Sofyan","1","Erol Bingol","pdf-and-musicxml","","",""
"muhayyer--seyir--sofyan--1--sefik_gurmeric:review-group","muhayyer--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"muhayyer--turku--aksak--serenler--burdur:review-group","muhayyer--turku--aksak--serenler--burdur","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Aksak","Serenler","Burdur","pdf-and-musicxml","","",""
"muhayyer--turku--curcuna--kerpic_kerpic--diyarbakir:review-group","muhayyer--turku--curcuna--kerpic_kerpic--diyarbakir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Curcuna","Kerpic Kerpic","Diyarbakir","pdf-and-musicxml","","",""
"muhayyer--turku--curcuna--yar_yuregim--urfa:review-group","muhayyer--turku--curcuna--yar_yuregim--urfa","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Curcuna","Yar Yuregim","Urfa","pdf-and-musicxml","","",""
"muhayyer--turku--devrituran--mihrican_mi--yozgat:review-group","muhayyer--turku--devrituran--mihrican_mi--yozgat","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Devrituran","Mihrican Mi","Yozgat","pdf-and-musicxml","","",""
"muhayyer--turku--duyek--iste_seni--sadettin_kaynak:review-group","muhayyer--turku--duyek--iste_seni--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Duyek","İste Seni","Sadettin Kaynak","pdf-and-musicxml","","",""
"muhayyer--turku--duyek--sari_kizin--kirsehir:review-group","muhayyer--turku--duyek--sari_kizin--kirsehir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Duyek","Sari Kizin","Kirsehir","pdf-and-musicxml","","",""
"muhayyer--turku--duyek--zehram_bana--yesari_asim_arsoy:review-group","muhayyer--turku--duyek--zehram_bana--yesari_asim_arsoy","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Duyek","Zehram Bana","Yesari Asim Arsoy","pdf-and-musicxml","","",""
"muhayyer--turku--kapali_curcuna--evlerinin_onu--elazig:review-group","muhayyer--turku--kapali_curcuna--evlerinin_onu--elazig","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Kapali Curcuna","Evlerinin Onu","Elazig","pdf-and-musicxml","","",""
"muhayyer--turku--kapali_curcuna--su_icemem--diyarbakir:review-group","muhayyer--turku--kapali_curcuna--su_icemem--diyarbakir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Kapali Curcuna","Su İcemem","Diyarbakir","pdf-and-musicxml","","",""
"muhayyer--turku--musemmen_ii--elma_attim--tunceli:review-group","muhayyer--turku--musemmen_ii--elma_attim--tunceli","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Musemmen İi","Elma Attim","Tunceli","pdf-and-musicxml","","",""
"muhayyer--turku--nimcember--erzurumun_daginda--hulusi_seven:review-group","muhayyer--turku--nimcember--erzurumun_daginda--hulusi_seven","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Nimcember","Erzurumun Daginda","Hulusi Seven","pdf-and-musicxml","","",""
"muhayyer--turku--nimsofyan--ben_de--adana:review-group","muhayyer--turku--nimsofyan--ben_de--adana","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Nimsofyan","Ben De","Adana","pdf-and-musicxml","","",""
"muhayyer--turku--nimsofyan--bir_nazar--kirsehir:review-group","muhayyer--turku--nimsofyan--bir_nazar--kirsehir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Nimsofyan","Bir Nazar","Kirsehir","pdf-and-musicxml","","",""
"muhayyer--turku--nimsofyan--uc_kardestik--diyarbakir:review-group","muhayyer--turku--nimsofyan--uc_kardestik--diyarbakir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Nimsofyan","Uc Kardestik","Diyarbakir","pdf-and-musicxml","","",""
"muhayyer--turku--raksaksagi_ii--su_gelir--burdur:review-group","muhayyer--turku--raksaksagi_ii--su_gelir--burdur","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Raksaksagi İi","Su Gelir","Burdur","pdf-and-musicxml","","",""
"muhayyer--turku--senginsemai--bulandi_gozler--urfa:review-group","muhayyer--turku--senginsemai--bulandi_gozler--urfa","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Muhayyer","Turku","Senginsemai","Bulandi Gozler","Urfa","pdf-and-musicxml","","",""
